vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,months,season
3688,Stationwagon,580,2010,OUTLANDER,Silver,19-11-2021,102,2021-11,Spring
3689,Saloon,570,2006,GS430,Silver,05-02-2022,104,2022-02,Summer
3690,Stationwagon,573,2020,XUV,Purple,13-02-2022,102,2022-02,Summer
3691,Stationwagon,587,2008,X-TRAIL,Black,26-11-2021,103,2021-11,Spring
3692,Hatchback,550,2008,FIT,Blue,18-02-2022,108,2022-02,Summer
3693,Stationwagon,610,2006,FORESTER,White,05-04-2022,102,2022-04,Autumn
3694,Stationwagon,587,2012,WINGROAD,White,27-03-2022,101,2022-03,Autumn
3695,Convertible,576,2001,MX-5,Black,30-03-2022,104,2022-03,Autumn
3696,Saloon,570,1997,GS300,Red,02-04-2022,108,2022-04,Autumn
3697,Hatchback,619,2014,AQUA,White,28-11-2021,109,2021-11,Spring
3698,Utility,619,2020,HILUX,Grey,24-10-2021,105,2021-10,Spring
3699,Sports Car,512,2008,320I,Black,27-02-2022,114,2022-02,Summer
3700,Hatchback,550,2013,INSIGHT,White,13-12-2021,107,2021-12,Summer
3701,Hatchback,512,2007,116I,Black,04-02-2022,114,2022-02,Summer
3702,Utility,540,1984,FALCON,Blue,05-03-2022,114,2022-03,Autumn
3703,Saloon,550,2008,ACCORD,Black,14-01-2022,102,2022-01,Summer
3704,Utility,619,2020,HILUX,White,08-02-2022,108,2022-02,Summer
3705,Utility,580,2002,TRITON,Green,28-03-2022,106,2022-03,Autumn
3706,Stationwagon,580,2001,GRANDIS,Silver,07-10-2021,114,2021-10,Spring
3707,Light Van,580,2013,L300,White,06-02-2022,102,2022-02,Summer
3708,Utility,540,2004,COURIER,Grey,15-03-2022,103,2022-03,Autumn
3709,Saloon,512,1986,325,Green,28-02-2022,103,2022-02,Summer
3710,Utility,576,2001,BOUNTY,White,05-01-2022,104,2022-01,Summer
3711,Utility,540,2004,COURIER,White,21-03-2022,103,2022-03,Autumn
3712,Hatchback,576,2008,DEMIO,Silver,10-03-2022,109,2022-03,Autumn
3713,Hatchback,619,2014,AQUA,Silver,25-03-2022,102,2022-03,Autumn
3714,Hatchback,550,2009,FIT,Blue,06-04-2022,102,2022-04,Autumn
3715,Stationwagon,587,2005,PRESAGE,Grey,23-01-2022,109,2022-01,Summer
3716,Stationwagon,568,2020,DEFENDER,Silver,12-02-2022,102,2022-02,Summer
3717,Saloon,587,2002,PRIMERA,Red,31-03-2022,102,2022-03,Autumn
3718,Saloon,610,2010,LEGACY,Black,12-12-2021,101,2021-12,Summer
3719,Stationwagon,619,2015,COROLLA,Silver,24-03-2022,103,2022-03,Autumn
3720,Stationwagon,619,1991,HILUX,Grey,25-10-2021,109,2021-10,Spring
3721,Trailer,623,2005,KEA,Silver,04-03-2022,101,2022-03,Autumn
3722,Trailer - Heavy,597,2009,TRAILER,White,10-03-2022,108,2022-03,Autumn
3723,Trailer,514,2009,TRAILER,Silver,24-02-2022,102,2022-02,Summer
3724,Trailer,562,2009,K 74 SA,Silver,01-02-2022,102,2022-02,Summer
3725,Boat Trailer,623,2009,HOMEBUILT,Grey,01-04-2022,109,2022-04,Autumn
3726,Trailer,623,2009,CB TRANSPORTERS,Silver,22-03-2022,103,2022-03,Autumn
3727,Trailer,623,2008,4 X 7,Silver,10-02-2022,114,2022-02,Summer
3728,Trailer - Heavy,538,2009,TRAILER,Silver,10-01-2022,114,2022-01,Summer
3729,Caravan,623,1994,HOMEMADE,Yellow,12-02-2022,102,2022-02,Summer
3730,Boat Trailer,623,1999,BOAT,Silver,14-11-2021,103,2021-11,Spring
3731,Trailer,623,2008,KAIAPOI SINGLE,Silver,29-01-2022,114,2022-01,Summer
3732,Trailer,623,2008,STEELBRO,Silver,27-11-2021,102,2021-11,Spring
3733,Trailer,514,2009,7X4,Green,14-03-2022,115,2022-03,Autumn
3734,Stationwagon,580,2020,PAJERO,Black,05-04-2022,107,2022-04,Autumn
3735,Saloon,610,2011,IMPREZA,Silver,14-02-2022,102,2022-02,Summer
3736,Utility,548,2003,UTE,Black,20-02-2022,103,2022-02,Summer
3737,Stationwagon,577,2011,E350,Silver,11-03-2022,102,2022-03,Autumn
3738,Hatchback,576,2006,DEMIO,Blue,23-03-2022,102,2022-03,Autumn
3739,Saloon,576,2013,AXELA,Blue,25-03-2022,102,2022-03,Autumn
3740,Saloon,512,2009,323I,Silver,12-02-2022,102,2022-02,Summer
3741,Saloon,550,1998,CIVIC,Purple,10-03-2022,105,2022-03,Autumn
3742,Hatchback,619,2014,VITZ,Blue,01-04-2022,102,2022-04,Autumn
3743,Light Van,619,1997,HIACE,Silver,23-03-2022,102,2022-03,Autumn
3744,Utility,540,2004,COURIER,White,11-03-2022,104,2022-03,Autumn
3745,Hatchback,610,1996,IMPREZA,Silver,05-11-2021,115,2021-11,Spring
3746,Hatchback,550,1987,CIVIC LX,Green,25-01-2022,103,2022-01,Summer
3747,Stationwagon,605,2020,KAROQ,Silver,13-03-2022,102,2022-03,Autumn
3748,Hatchback,512,2007,320I,Silver,08-01-2022,104,2022-01,Summer
3749,Stationwagon,619,2014,AQUA,Blue,18-02-2022,108,2022-02,Summer
3750,Hatchback,512,2006,130I,Blue,25-02-2022,102,2022-02,Summer
3751,Hatchback,611,2007,SWIFT,Black,20-11-2021,104,2021-11,Spring
3752,Light Van,619,1993,HIACE,Brown,31-12-2021,102,2021-12,Summer
3753,Hatchback,619,2014,AQUA,Silver,31-03-2022,102,2022-03,Autumn
3754,Hatchback,619,2015,AQUA,White,23-03-2022,102,2022-03,Autumn
3755,Saloon,512,2007,320I,Grey,28-11-2021,109,2021-11,Spring
3756,Stationwagon,610,2005,FORESTER,White,02-11-2021,107,2021-11,Spring
3757,Utility,540,2020,RANGER,Grey,21-11-2021,104,2021-11,Spring
3758,Saloon,587,2005,TIIDA,Blue,19-11-2021,102,2021-11,Spring
3759,Hatchback,619,2005,COROLLA,White,24-03-2022,102,2022-03,Autumn
3760,Stationwagon,576,2011,PREMACY,Silver,11-01-2022,109,2022-01,Summer
3761,Utility,540,1998,COURIER,White,07-02-2022,114,2022-02,Summer
3762,Stationwagon,548,2012,CAPTIVA,Silver,31-01-2022,102,2022-01,Summer
3763,Sports Car,579,2002,COOPER,Blue,25-03-2022,102,2022-03,Autumn
3764,Utility,587,2008,NAVARA,White,21-10-2021,105,2021-10,Spring
3765,Hatchback,587,2008,NOTE,Brown,11-11-2021,102,2021-11,Spring
3766,Stationwagon,587,2012,LAFESTA,Grey,20-03-2022,102,2022-03,Autumn
3767,Hatchback,619,2014,PRIUS,White,01-04-2022,102,2022-04,Autumn
3768,Hatchback,611,2012,SWIFT,Black,22-02-2022,102,2022-02,Summer
3769,Stationwagon,577,2004,ML,Black,22-11-2021,101,2021-11,Spring
3770,Hatchback,611,2009,SWIFT,Grey,18-01-2022,101,2022-01,Summer
3771,Stationwagon,619,2020,RAV4,Grey,25-03-2022,102,2022-03,Autumn
3772,Hatchback,619,2015,VITZ,Black,28-02-2022,102,2022-02,Summer
3773,Hatchback,540,2008,MONDEO,Black,08-03-2022,102,2022-03,Autumn
3774,Hatchback,576,2004,DEMIO,Blue,16-01-2022,102,2022-01,Summer
3775,Stationwagon,580,2009,OUTLANDER,Black,01-04-2022,102,2022-04,Autumn
3776,Stationwagon,540,2010,TERRITORY,Silver,12-12-2021,102,2021-12,Summer
3777,Utility,619,1999,HILUX,White,17-01-2022,104,2022-01,Summer
3778,Sports Car,619,1994,TRUENO,White,17-10-2021,102,2021-10,Spring
3779,Saloon,512,2011,320I,Blue,28-02-2022,102,2022-02,Summer
3780,Saloon,512,2018,M3,Blue,31-10-2021,102,2021-10,Spring
3781,Saloon,548,2006,COMMODORE,Silver,15-02-2022,114,2022-02,Summer
3782,Hatchback,619,2015,AQUA,White,14-11-2021,114,2021-11,Spring
3783,Saloon,619,2006,MARKX,Black,14-02-2022,102,2022-02,Summer
3784,Hatchback,587,2015,LEAF,Grey,02-02-2022,114,2022-02,Summer
3785,Hatchback,619,2015,AQUA,White,04-02-2022,102,2022-02,Summer
3786,Saloon,512,2006,540I,Black,01-04-2022,102,2022-04,Autumn
3787,Saloon,550,2011,ACCORD,Grey,09-11-2021,102,2021-11,Spring
3788,Hatchback,619,2015,AQUA,Silver,26-02-2022,102,2022-02,Summer
3789,Sports Car,512,2017,M4,Black,31-01-2022,114,2022-01,Summer
3790,Saloon,619,2006,MARKX,White,27-10-2021,102,2021-10,Spring
3791,Stationwagon,580,2020,ASX,Red,31-03-2022,102,2022-03,Autumn
3792,Sports Car,507,2008,A5,Grey,08-11-2021,104,2021-11,Spring
3793,Hatchback,619,2015,AQUA,White,06-03-2022,102,2022-03,Autumn
3794,Saloon,548,2013,COMMODORE,White,18-01-2022,104,2022-01,Summer
3795,Saloon,587,1998,PULSAR,Silver,14-10-2021,103,2021-10,Spring
3796,Hatchback,611,2011,SWIFT,Silver,26-03-2022,102,2022-03,Autumn
3797,Hatchback,611,2016,SWIFT,Black,28-01-2022,105,2022-01,Summer
3798,Sports Car,577,2009,CLS,Red,09-03-2022,102,2022-03,Autumn
3799,Hatchback,611,2014,SWIFT,Red,04-11-2021,101,2021-11,Spring
3800,Hatchback,619,2016,AQUA,Silver,08-03-2022,102,2022-03,Autumn
3801,Saloon,587,1996,SKYLINE,Yellow,31-01-2022,102,2022-01,Summer
3802,Stationwagon,611,1994,ESCUDO,Red,05-04-2022,101,2022-04,Autumn
3803,Stationwagon,587,2009,X-TRAIL,Red,02-03-2022,102,2022-03,Autumn
3804,Saloon,587,2004,MAXIMA,Black,25-03-2022,102,2022-03,Autumn
3805,Hatchback,610,2013,IMPREZA,White,03-04-2022,102,2022-04,Autumn
3806,Utility,540,2021,RANGER,Blue,26-02-2022,104,2022-02,Summer
3807,Utility,587,2021,NAVARA,Grey,21-03-2022,114,2022-03,Autumn
3808,Hatchback,633,2012,GOLF,White,09-01-2022,102,2022-01,Summer
3809,Saloon,557,2009,XF,Silver,09-01-2022,102,2022-01,Summer
3810,Saloon,587,2007,SKYLINE,Grey,31-12-2021,103,2021-12,Summer
3811,Utility,576,2006,BOUNTY,White,06-12-2021,116,2021-12,Summer
3812,Stationwagon,619,2012,HIGHLANDER,Brown,28-12-2021,114,2021-12,Summer
3813,Saloon,548,2003,COMMODORE,Black,16-10-2021,114,2021-10,Spring
3814,Saloon,548,2008,COMMODORE,Grey,25-11-2021,105,2021-11,Spring
3815,Light Van,587,2008,VANETTE,White,23-12-2021,102,2021-12,Summer
3816,Utility,619,2002,HILUX,White,23-02-2022,114,2022-02,Summer
3817,Other Truck,580,1987,CANTER FE434EZR,Yellow,03-04-2022,114,2022-04,Autumn
3818,Other Truck,543,2021,CANTER 616-CITY-TIP,White,19-03-2022,102,2022-03,Autumn
3819,Saloon,619,2006,MARKX,White,28-11-2021,101,2021-11,Spring
3820,Saloon,619,2006,MARKX,White,16-12-2021,101,2021-12,Summer
3821,Saloon,512,2006,320I,White,08-10-2021,104,2021-10,Spring
3822,Hatchback,619,2015,AQUA,White,02-04-2022,102,2022-04,Autumn
3823,Hatchback,611,2005,SWIFT,Grey,28-10-2021,109,2021-10,Spring
3824,Saloon,512,2009,320D,White,25-11-2021,109,2021-11,Spring
3825,Hatchback,633,2017,GOLF,Silver,22-12-2021,102,2021-12,Summer
3826,Saloon,580,1998,LANCER,Green,30-03-2022,109,2022-03,Autumn
3827,Saloon,610,2006,LEGACY,Blue,20-01-2022,114,2022-01,Summer
3828,Stationwagon,580,2006,OUTLANDER,Black,01-02-2022,114,2022-02,Summer
3829,Saloon,619,2006,COROLLA,White,03-12-2021,102,2021-12,Summer
3830,Saloon,619,1999,ALTEZZA,Silver,12-02-2022,102,2022-02,Summer
3831,Stationwagon,604,2021,TARRACO,Black,25-03-2022,102,2022-03,Autumn
3832,Saloon,507,2010,A4,Black,23-10-2021,103,2021-10,Spring
3833,Saloon,512,2012,328I,Brown,20-03-2022,102,2022-03,Autumn
3834,Hatchback,619,2016,AQUA,White,02-12-2021,102,2021-12,Summer
3835,Hatchback,580,2005,COLT,Blue,18-03-2022,102,2022-03,Autumn
3836,Hatchback,587,2005,TIIDA,Silver,06-03-2022,103,2022-03,Autumn
3837,Other Truck,619,2013,DYNA,Blue,19-12-2021,102,2021-12,Summer
3838,Hatchback,619,2008,BLADE,Silver,15-03-2022,102,2022-03,Autumn
3839,Utility,576,2007,BT-50,White,04-01-2022,104,2022-01,Summer
3840,Hatchback,587,2006,MARCH,White,25-12-2021,102,2021-12,Summer
3841,Stationwagon,512,2018,X5,White,22-01-2022,102,2022-01,Summer
3842,Stationwagon,550,2004,ODYSSEY,Silver,27-10-2021,114,2021-10,Spring
3843,Saloon,512,2007,335I,White,21-02-2022,102,2022-02,Summer
3844,Light Van,580,2002,L300,White,31-12-2021,114,2021-12,Summer
3845,Light Van,580,2002,L300,White,01-02-2022,114,2022-02,Summer
3846,Saloon,517,2008,STS,Silver,26-03-2022,102,2022-03,Autumn
3847,Stationwagon,550,2001,ODYSSEY,Grey,19-12-2021,109,2021-12,Summer
3848,Saloon,610,2016,IMPREZA,Silver,01-04-2022,115,2022-04,Autumn
3849,Saloon,512,2010,320I,Silver,25-01-2022,109,2022-01,Summer
3850,Saloon,548,2001,VX COMMODORE,Blue,08-02-2022,103,2022-02,Summer
3851,Hatchback,507,2004,A3,Silver,31-12-2021,102,2021-12,Summer
3852,Hatchback,619,2015,AQUA,Black,13-03-2022,102,2022-03,Autumn
3853,Stationwagon,576,2012,CX-5,Red,25-03-2022,102,2022-03,Autumn
3854,Saloon,512,2008,320I,Silver,24-02-2022,102,2022-02,Summer
3855,Hatchback,619,2015,AQUA,Silver,31-03-2022,102,2022-03,Autumn
3856,Saloon,619,2008,MARKX,Black,15-11-2021,102,2021-11,Spring
3857,Hatchback,576,2008,ATENZA,Blue,02-01-2022,114,2022-01,Summer
3858,Saloon,610,2007,LEGACY,Blue,25-11-2021,102,2021-11,Spring
3859,Hatchback,512,2010,116I,Blue,25-03-2022,102,2022-03,Autumn
3860,Stationwagon,507,2010,Q5,Silver,13-03-2022,107,2022-03,Autumn
3861,Stationwagon,610,2001,LEGACY,Brown,01-03-2022,114,2022-03,Autumn
3862,Hatchback,619,2004,PASSO,Blue,27-02-2022,102,2022-02,Summer
3863,Saloon,610,2001,IMPREZA,Red,26-02-2022,107,2022-02,Summer
3864,Saloon,550,2008,INSPIRE,Black,18-03-2022,102,2022-03,Autumn
3865,Hatchback,619,2016,AQUA,White,05-04-2022,102,2022-04,Autumn
3866,Stationwagon,540,2006,TERRITORY,Grey,13-11-2021,104,2021-11,Spring
3867,Stationwagon,580,2021,PAJERO SPORT,Silver,12-03-2022,102,2022-03,Autumn
3868,Saloon,576,2007,ATENZA,White,26-03-2022,102,2022-03,Autumn
3869,Stationwagon,559,2015,WRANGLER,White,12-01-2022,102,2022-01,Summer
3870,Stationwagon,540,2014,TERRITORY,Black,04-11-2021,102,2021-11,Spring
3871,Hatchback,522,2005,CRUZE,Black,23-03-2022,102,2022-03,Autumn
3872,Hatchback,619,2014,AQUA,White,03-02-2022,103,2022-02,Summer
3873,Saloon,580,2004,LANCER,Blue,19-11-2021,103,2021-11,Spring
3874,Stationwagon,556,1996,BIGHORN,Green,07-10-2021,104,2021-10,Spring
3875,Hatchback,512,2012,120I,Black,01-11-2021,109,2021-11,Spring
3876,Hatchback,619,2016,AQUA,White,04-04-2022,102,2022-04,Autumn
3877,Utility,587,2006,NAVARA,White,17-12-2021,104,2021-12,Summer
3878,Saloon,548,2004,COMMODORE,Blue,25-12-2021,101,2021-12,Summer
3879,Stationwagon,507,2010,A4,Black,28-12-2021,114,2021-12,Summer
3880,Saloon,523,2012,300C,White,05-04-2022,102,2022-04,Autumn
3881,Saloon,587,2005,TIIDA,White,10-02-2022,114,2022-02,Summer
3882,Saloon,587,2008,SKYLINE,Black,17-02-2022,102,2022-02,Summer
3883,Stationwagon,580,2010,OUTLANDER,Black,30-03-2022,103,2022-03,Autumn
3884,Saloon,507,2007,A4,Black,14-11-2021,102,2021-11,Spring
3885,Hatchback,619,2015,AQUA,Silver,04-01-2022,102,2022-01,Summer
3886,Light Van,619,1999,TOWNACE,Silver,07-01-2022,102,2022-01,Summer
3887,Hatchback,619,2012,AQUA,Black,03-04-2022,102,2022-04,Autumn
3888,Saloon,610,2018,WRX,White,27-02-2022,102,2022-02,Summer
3889,Saloon,512,2005,530I,White,21-03-2022,108,2022-03,Autumn
3890,Saloon,580,2001,LANCER,Black,16-02-2022,114,2022-02,Summer
3891,Hatchback,619,2016,AQUA,Silver,12-03-2022,102,2022-03,Autumn
3892,Hatchback,619,2016,AQUA,Silver,01-04-2022,102,2022-04,Autumn
3893,Stationwagon,619,2016,COROLLA,White,19-03-2022,103,2022-03,Autumn
3894,Utility,619,1997,HILUX,White,25-01-2022,101,2022-01,Summer
3895,Saloon,610,1993,IMPREZA,White,05-02-2022,109,2022-02,Summer
3896,Utility,522,2020,SILVERADO,White,04-04-2022,105,2022-04,Autumn
3897,Stationwagon,619,1994,HILUX,Blue,14-02-2022,114,2022-02,Summer
3898,Stationwagon,574,2019,LEVANTE,Black,04-02-2022,102,2022-02,Summer
3899,Saloon,619,2010,MARKX,White,01-03-2022,114,2022-03,Autumn
3900,Saloon,587,2007,FUGA,Brown,28-03-2022,103,2022-03,Autumn
3901,Stationwagon,580,2021,ASX,White,02-04-2022,114,2022-04,Autumn
3902,Hatchback,619,2013,AQUA,Silver,22-03-2022,102,2022-03,Autumn
3903,Stationwagon,610,2010,LEGACY,White,29-10-2021,115,2021-10,Spring
3904,Utility,540,2003,COURIER,White,02-02-2022,115,2022-02,Summer
3905,Stationwagon,580,1997,LEGNUM,Blue,15-12-2021,108,2021-12,Summer
3906,Hatchback,619,2016,AQUA,Silver,02-03-2022,102,2022-03,Autumn
3907,Stationwagon,610,1996,IMPREZA,Silver,17-01-2022,114,2022-01,Summer
3908,Hatchback,619,2015,AQUA,White,01-03-2022,111,2022-03,Autumn
3909,Saloon,550,2000,TORNEO,Silver,02-04-2022,107,2022-04,Autumn
3910,Sports Car,587,2007,SKYLINE,Silver,02-12-2021,114,2021-12,Summer
3911,Saloon,548,2006,COMMODORE,Grey,25-10-2021,108,2021-10,Spring
3912,Saloon,587,2021,SKYLINE,Silver,04-04-2022,102,2022-04,Autumn
3913,Saloon,507,2010,A4,White,26-12-2021,102,2021-12,Summer
3914,Stationwagon,512,2012,X5,White,21-03-2022,102,2022-03,Autumn
3915,Hatchback,576,2011,AXELA,Red,07-01-2022,107,2022-01,Summer
3916,Saloon,610,2009,LEGACY,Black,18-03-2022,102,2022-03,Autumn
3917,Light Van,576,1989,E2000,White,04-04-2022,111,2022-04,Autumn
3918,Saloon,577,2013,CLA180,Purple,12-03-2022,114,2022-03,Autumn
3919,Saloon,548,2004,COMMODORE,Black,16-10-2021,103,2021-10,Spring
3920,Saloon,507,2007,A8,White,10-01-2022,104,2022-01,Summer
3921,Saloon,610,2010,LEGACY,Black,11-12-2021,105,2021-12,Summer
3922,Saloon,610,2000,LEGACY,Black,19-02-2022,104,2022-02,Summer
3923,Saloon,550,2012,ACCORD,Black,16-03-2022,114,2022-03,Autumn
3924,Saloon,540,2007,FALCON,Silver,22-01-2022,114,2022-01,Summer
3925,Stationwagon,587,1996,REGULUS,Black,18-12-2021,103,2021-12,Summer
3926,Stationwagon,587,1996,REGULUS,Black,31-12-2021,103,2021-12,Summer
3927,Hatchback,619,2016,AQUA,Silver,18-03-2022,103,2022-03,Autumn
3928,Stationwagon,619,1993,HILUX,Red,12-03-2022,106,2022-03,Autumn
3929,Stationwagon,619,1996,HILUX,Green,07-11-2021,102,2021-11,Spring
3930,Stationwagon,619,1996,HILUX,Green,10-11-2021,102,2021-11,Spring
3931,Stationwagon,619,2010,VANGUARD,Grey,03-04-2022,102,2022-04,Autumn
3932,Utility,619,2021,HILUX,Blue,16-03-2022,102,2022-03,Autumn
3933,Saloon,550,2015,ACCORD,Silver,23-01-2022,103,2022-01,Summer
3934,Stationwagon,610,2007,LEGACY,White,31-03-2022,102,2022-03,Autumn
3935,Saloon,610,1999,LEGACY,Purple,28-12-2021,106,2021-12,Summer
3936,Saloon,587,2007,FUGA,Black,15-03-2022,102,2022-03,Autumn
3937,Utility,540,2021,RANGER,White,15-03-2022,102,2022-03,Autumn
3938,Utility,556,2016,D-MAX,Black,03-11-2021,115,2021-11,Spring
3939,Stationwagon,619,2004,WISH,Blue,25-12-2021,103,2021-12,Summer
3940,Hatchback,619,2012,AQUA,Blue,04-03-2022,102,2022-03,Autumn
3941,Utility,587,2021,NAVARA,White,21-12-2021,102,2021-12,Summer
3942,Utility,587,2021,NAVARA,Red,12-03-2022,102,2022-03,Autumn
3943,Hatchback,619,1988,COROLLA XL,Blue,29-03-2022,114,2022-03,Autumn
3944,Stationwagon,619,2005,ESTIMA,Silver,02-04-2022,102,2022-04,Autumn
3945,Stationwagon,512,2006,X5,White,26-03-2022,102,2022-03,Autumn
3946,Saloon,550,2012,ACCORD,Grey,05-04-2022,108,2022-04,Autumn
3947,Stationwagon,507,2006,S4,Grey,07-02-2022,103,2022-02,Summer
3948,Hatchback,576,2000,FAMILIA,White,02-02-2022,102,2022-02,Summer
3949,Saloon,550,2007,ACCORD,Grey,30-11-2021,103,2021-11,Spring
3950,Stationwagon,619,2009,AVENSIS,Black,10-01-2022,114,2022-01,Summer
3951,Saloon,512,2007,650I,Black,29-01-2022,108,2022-01,Summer
3952,Saloon,619,1996,CYNOS,Blue,01-01-2022,102,2022-01,Summer
3953,Utility,576,2002,BOUNTY,White,01-02-2022,109,2022-02,Summer
3954,Saloon,587,2008,SKYLINE,Black,25-03-2022,102,2022-03,Autumn
3955,Hatchback,587,2006,TIIDA,Gold,07-01-2022,102,2022-01,Summer
3956,Hatchback,587,2015,MARCH,Silver,03-04-2022,102,2022-04,Autumn
3957,Hatchback,619,2021,COROLLA,White,05-04-2022,109,2022-04,Autumn
3958,Hatchback,619,2021,COROLLA,White,01-02-2022,102,2022-02,Summer
3959,Stationwagon,568,2013,RANGE ROVER,Black,28-02-2022,114,2022-02,Summer
3960,Saloon,548,2007,COMMODORE,Grey,18-12-2021,102,2021-12,Summer
3961,Saloon,576,2005,AXELA,Blue,04-03-2022,114,2022-03,Autumn
3962,Hatchback,576,2007,AXELA,Red,31-03-2022,101,2022-03,Autumn
3963,Mobile Home - Light,587,1991,CIVILIAN,Blue,03-12-2021,114,2021-12,Summer
3964,Hatchback,619,2014,AQUA,Silver,26-01-2022,103,2022-01,Summer
3965,Saloon,540,2000,LASER,Red,05-03-2022,104,2022-03,Autumn
3966,Hatchback,512,2010,MINI,White,30-03-2022,102,2022-03,Autumn
3967,Saloon,512,2001,320I,Red,26-02-2022,107,2022-02,Summer
3968,Light Van,540,1988,COURIER XLT,White,25-01-2022,109,2022-01,Summer
3969,Sports Car,507,2014,RS5,Grey,27-03-2022,102,2022-03,Autumn
3970,Hatchback,619,2016,AQUA,Grey,01-03-2022,102,2022-03,Autumn
3971,Hatchback,578,2021,3,Yellow,16-01-2022,102,2022-01,Summer
3972,Stationwagon,550,2012,CRV,White,04-04-2022,109,2022-04,Autumn
3973,Hatchback,619,2014,AQUA,White,03-04-2022,102,2022-04,Autumn
3974,Saloon,576,2005,ATENZA,Black,12-03-2022,104,2022-03,Autumn
3975,Saloon,619,2007,MARKX,Black,03-02-2022,102,2022-02,Summer
3976,Utility,540,2016,RANGER,White,19-02-2022,102,2022-02,Summer
3977,Hatchback,619,2014,AQUA,Silver,23-01-2022,102,2022-01,Summer
3978,Hatchback,619,2015,AQUA,White,31-03-2022,102,2022-03,Autumn
3979,Stationwagon,580,2022,OUTLANDER,Black,26-01-2022,102,2022-01,Summer
3980,Hatchback,619,2007,PRIUS,Blue,13-01-2022,104,2022-01,Summer
3981,Trailer,595,1992,ECONOMY,Black,18-12-2021,102,2021-12,Summer
3982,Convertible,539,1993,348 SP,Yellow,21-10-2021,102,2021-10,Spring
3983,Trailer,549,1993,COBRA,Blue,23-01-2022,108,2022-01,Summer
3984,Boat Trailer,623,1981,LOCAL,Grey,19-01-2022,103,2022-01,Summer
3985,Stationwagon,578,2021,HS,Black,16-03-2022,102,2022-03,Autumn
3986,Saloon,580,1980,LANCER,White,29-11-2021,114,2021-11,Spring
3987,Sports Car,577,2014,CLA180,Silver,12-03-2022,102,2022-03,Autumn
3988,Flat Deck Truck,619,1989,HILUX 2.0,White,17-11-2021,105,2021-11,Spring
3989,Utility,580,1989,L200 D/CAB,Grey,29-03-2022,114,2022-03,Autumn
3990,Saloon,619,1989,COROLLA,Red,27-11-2021,102,2021-11,Spring
3991,Stationwagon,619,1998,HILUX,Silver,24-03-2022,114,2022-03,Autumn
3992,Utility,540,1990,COURIER 4 X 4,Silver,05-01-2022,104,2022-01,Summer
3993,Utility,556,1990,SPACE CAB,White,10-01-2022,114,2022-01,Summer
3994,Utility,580,1990,L200 SPORT D/CAB,Gold,02-11-2021,109,2021-11,Spring
3995,Caravan,504,1973,CARAVAN,Orange,15-12-2021,106,2021-12,Summer
3996,Trailer,623,2010,HALCROW,White,01-12-2021,109,2021-12,Summer
3997,Trailer,623,1998,HOMEBUILT,Blue,16-10-2021,102,2021-10,Spring
3998,Trailer,623,2009,DAYTECH,Blue,22-12-2021,101,2021-12,Summer
3999,Boat Trailer,623,1999,VOYAGER,Grey,01-02-2022,102,2022-02,Summer
4000,Caravan,519,2005,AVONDALE,White,27-02-2022,114,2022-02,Summer
4001,Trailer,623,2009,ELITE8 X 4,Silver,14-02-2022,114,2022-02,Summer
4002,Trailer,623,2009,ONE,Silver,15-03-2022,115,2022-03,Autumn
4003,Boat Trailer,549,1993,HOSKING V17,Silver,04-04-2022,101,2022-04,Autumn
4004,Trailer,595,2010,UNBRAKED TANDEM,Silver,25-03-2022,116,2022-03,Autumn
4005,Trailer,623,2009,DOMESTIC,Silver,13-01-2022,102,2022-01,Summer
4006,Trailer,623,2009,AVON,Grey,13-12-2021,102,2021-12,Summer
4007,Utility,580,1998,L200,Green,23-02-2022,104,2022-02,Summer
4008,Saloon,548,2004,COMMODORE,Blue,21-03-2022,103,2022-03,Autumn
4009,Hatchback,564,1996,PRIDE,Silver,30-01-2022,102,2022-01,Summer
4010,Other Truck,556,2022,N SERIES,White,25-03-2022,115,2022-03,Autumn
4011,Stationwagon,619,2000,CAMRY,White,15-03-2022,114,2022-03,Autumn
4012,Utility,587,1995,NAVARA,White,28-02-2022,101,2022-02,Summer
4013,Saloon,587,2007,SKYLINE,Black,21-11-2021,102,2021-11,Spring
4014,Utility,577,2020,X-CLASS,Black,18-02-2022,102,2022-02,Summer
4015,Stationwagon,619,2004,CALDINA,Silver,28-02-2022,114,2022-02,Summer
4016,Light Van,580,2012,L300,White,04-04-2022,102,2022-04,Autumn
4017,Stationwagon,564,2022,SORENTO,Grey,21-03-2022,102,2022-03,Autumn
4018,Other Truck,540,1991,XLT ECONOVAN,Blue,05-03-2022,106,2022-03,Autumn
4019,Saloon,550,2008,ACCORD,Grey,10-03-2022,102,2022-03,Autumn
4020,Stationwagon,507,2015,RS4,Grey,09-02-2022,102,2022-02,Summer
4021,Hatchback,619,2014,AQUA,Black,31-03-2022,102,2022-03,Autumn
4022,Hatchback,619,2016,AQUA,Silver,04-04-2022,102,2022-04,Autumn
4023,Utility,587,2022,NAVARA,Black,01-04-2022,104,2022-04,Autumn
4024,Hatchback,619,1998,STARLET,Grey,02-03-2022,109,2022-03,Autumn
4025,Hatchback,619,2008,RACTIS,Red,03-03-2022,102,2022-03,Autumn
4026,Hatchback,619,2014,AQUA,White,01-04-2022,102,2022-04,Autumn
4027,Stationwagon,610,2006,LEGACY,Black,21-11-2021,102,2021-11,Spring
